FinancialyearID,GroupingName,RegionName,DistrictName,MuncipalityName,GMName,Date,TotalAssesments,TotalDemand,TotalCollection,TotalBal,%Collection
2021-2022,Corporation,VELLORE ,VELLORE,VELLORE ,ProfessionTax,2022-04-01T10:12:10.367,7779.0,114163217.0,77765090.5,36398126.5,68.12
2021-2022,Corporation,VELLORE ,VELLORE,VELLORE ,PropertyTax,2022-04-01T10:11:30.7,113757.0,464880618.09,185330201.5,279550416.59,39.87
2021-2022,Corporation,VELLORE ,VELLORE,VELLORE ,SUC Charges,2022-04-01T10:31:55.82,110243.0,74296017.8,29789637.5,44506380.3,40.1
2021-2022,Corporation,VELLORE ,VELLORE,VELLORE ,UGD,2022-04-01T10:11:43.457,4810.0,21369288.0,5790700.0,15578588.0,27.1
2021-2022,Corporation,VELLORE ,VELLORE,VELLORE ,VLTTax,2022-04-01T10:11:36.38,9868.0,71085313.0,15648482.0,55436831.0,22.01
2021-2022,Corporation,VELLORE ,VELLORE,VELLORE ,WaterSupply,2022-04-01T10:12:06.687,63319.0,327475244.04,88342061.0,239133183.04,26.98
2022-2023,Corporation,AVADI ,TIRUVALLUR,AVADI ,NonTax,2023-04-01T13:05:23.713,148.0,14279429.0,11774703.0,2504726.0,82.46
2022-2023,Corporation,AVADI ,TIRUVALLUR,AVADI ,ProfessionTax,2023-04-03T02:55:09.26,5573.0,66472652.0,37077863.0,29394789.0,55.78
2022-2023,Corporation,AVADI ,TIRUVALLUR,AVADI ,PropertyTax,2023-04-01T09:03:00.15,83385.0,384154875.0,255158950.0,128995925.0,66.42
2022-2023,Corporation,AVADI ,TIRUVALLUR,AVADI ,SUC Charges,2023-04-01T12:30:26.283,62085.0,48271219.0,34602942.0,13668277.0,71.68
2022-2023,Corporation,AVADI ,TIRUVALLUR,AVADI ,UGD,2023-04-01T11:54:12.46,6089.0,22070725.0,6927763.0,15142962.0,31.39
2022-2023,Corporation,AVADI ,TIRUVALLUR,AVADI ,VLTTax,2023-04-01T12:23:20.72,12458.0,153866735.0,32331893.0,121534842.0,21.01
2022-2023,Corporation,AVADI ,TIRUVALLUR,AVADI ,WaterSupply,2023-04-03T13:02:36.933,3887.0,9958116.0,2055066.0,7903050.0,20.64
2022-2023,Corporation,COIMBATORE ,COIMBATORE,COIMBATORE ,NonTax,2023-04-01T13:05:24.76,4884.0,777493205.0,188935341.0,588557864.0,24.3
2022-2023,Corporation,COIMBATORE ,COIMBATORE,COIMBATORE ,ProfessionTax,2023-04-03T02:55:09.26,50436.0,631341216.48,492531807.72,138809408.76,78.01
2022-2023,Corporation,COIMBATORE ,COIMBATORE,COIMBATORE ,PropertyTax,2023-04-01T09:03:00.15,554390.0,5193611638.2,4104803637.0,1088808001.2,79.04
2022-2023,Corporation,COIMBATORE ,COIMBATORE,COIMBATORE ,SUC Charges,2023-04-01T12:31:21.727,479819.0,134648292.0,117000758.0,17647534.0,86.89
2022-2023,Corporation,COIMBATORE ,COIMBATORE,COIMBATORE ,UGD,2023-04-01T11:54:12.46,21069.0,790692620.0,3626300.0,787066320.0,0.46
2022-2023,Corporation,COIMBATORE ,COIMBATORE,COIMBATORE ,VLTTax,2023-04-01T12:23:24.487,71492.0,1324400996.5,234069389.0,1090331607.5,17.67
2022-2023,Corporation,COIMBATORE ,COIMBATORE,COIMBATORE ,WaterSupply,2023-04-03T13:02:36.933,313207.0,966406601.68,560505441.26,405901160.42,58.0
2022-2023,Corporation,CUDDALORE ,CUDDALORE,CUDDALORE ,NonTax,2023-04-01T13:05:24.76,824.0,309412087.0,43226863.0,266185224.0,13.97
2022-2023,Corporation,CUDDALORE ,CUDDALORE,CUDDALORE ,ProfessionTax,2023-04-03T02:55:09.26,2863.0,44669565.0,20925482.0,23744083.0,46.85
2022-2023,Corporation,CUDDALORE ,CUDDALORE,CUDDALORE ,PropertyTax,2023-04-01T09:03:00.15,32024.0,422140001.0,231977945.0,190162056.0,54.95
2022-2023,Corporation,CUDDALORE ,CUDDALORE,CUDDALORE ,SUC Charges,2023-04-01T12:31:21.727,30174.0,17965770.0,8406338.0,9559432.0,46.79
2022-2023,Corporation,CUDDALORE ,CUDDALORE,CUDDALORE ,UGD,2023-04-01T11:54:12.46,9442.0,32788336.0,2934124.0,29854212.0,8.95
2022-2023,Corporation,CUDDALORE ,CUDDALORE,CUDDALORE ,VLTTax,2023-04-01T12:23:24.487,5175.0,40990221.0,4424859.0,36565362.0,10.79
2022-2023,Corporation,CUDDALORE ,CUDDALORE,CUDDALORE ,WaterSupply,2023-04-03T13:02:36.933,11584.0,44731356.0,3555077.0,41176279.0,7.95
2022-2023,Corporation,DINDIGUL ,DINDIGUL,DINDIGUL ,NonTax,2023-04-01T13:05:24.76,1075.0,122557692.0,48471885.0,74085807.0,39.55
2022-2023,Corporation,DINDIGUL ,DINDIGUL,DINDIGUL ,ProfessionTax,2023-04-03T02:55:09.26,5154.0,40750847.0,15137834.0,25613013.0,37.15
2022-2023,Corporation,DINDIGUL ,DINDIGUL,DINDIGUL ,PropertyTax,2023-04-01T09:03:00.15,46690.0,306137075.0,198107222.0,108029853.0,64.71
2022-2023,Corporation,DINDIGUL ,DINDIGUL,DINDIGUL ,SUC Charges,2023-04-01T12:31:21.727,46546.0,35427920.0,21957441.0,13470479.0,61.98
2022-2023,Corporation,DINDIGUL ,DINDIGUL,DINDIGUL ,UGD,2023-04-01T11:54:12.46,11705.0,32333592.0,10473380.0,21860212.0,32.39
2022-2023,Corporation,DINDIGUL ,DINDIGUL,DINDIGUL ,VLTTax,2023-04-01T12:23:20.72,1292.0,6036806.0,1687432.0,4349374.0,27.95
2022-2023,Corporation,DINDIGUL ,DINDIGUL,DINDIGUL ,WaterSupply,2023-04-03T13:02:36.933,32183.0,175140861.0,59754762.0,115386099.0,34.12
2022-2023,Corporation,ERODE ,ERODE,ERODE ,NonTax,2023-04-01T13:05:24.76,741.0,122996460.0,71790359.0,51206101.0,58.37
2022-2023,Corporation,ERODE ,ERODE,ERODE ,ProfessionTax,2023-04-03T02:55:09.26,13346.0,131361029.09,55570433.5,75790595.59,42.3
2022-2023,Corporation,ERODE ,ERODE,ERODE ,PropertyTax,2023-04-01T09:03:00.15,135627.0,696997221.0,482646288.0,214350933.0,69.25
2022-2023,Corporation,ERODE ,ERODE,ERODE ,SUC Charges,2023-04-01T12:31:21.727,133439.0,74210988.0,53252509.0,20958479.0,71.76
2022-2023,Corporation,ERODE ,ERODE,ERODE ,UGD,2023-04-01T11:54:12.46,18125.0,83574488.0,6964690.0,76609798.0,8.33
2022-2023,Corporation,ERODE ,ERODE,ERODE ,VLTTax,2023-04-01T12:23:24.487,13005.0,72318787.0,21513539.0,50805248.0,29.75
2022-2023,Corporation,ERODE ,ERODE,ERODE ,WaterSupply,2023-04-03T13:02:36.933,75685.0,72774809.0,61070644.0,11704165.0,83.92
2022-2023,Corporation,HOSUR ,KRISHNAGIRI,HOSUR ,NonTax,2023-04-01T13:05:24.76,859.0,150153847.0,31195600.0,118958247.0,20.78
2022-2023,Corporation,HOSUR ,KRISHNAGIRI,HOSUR ,ProfessionTax,2023-04-03T02:55:09.26,10555.0,120553720.0,85707815.5,34845904.5,71.1
2022-2023,Corporation,HOSUR ,KRISHNAGIRI,HOSUR ,PropertyTax,2023-04-01T09:03:00.15,92618.0,451751497.66,306340419.0,145411078.66,67.81
2022-2023,Corporation,HOSUR ,KRISHNAGIRI,HOSUR ,SUC Charges,2023-04-01T12:31:21.727,90906.0,64517735.0,32035355.0,32482380.0,49.65
2022-2023,Corporation,HOSUR ,KRISHNAGIRI,HOSUR ,VLTTax,2023-04-01T12:23:20.72,9110.0,94285304.0,29923458.0,64361846.0,31.74
2022-2023,Corporation,HOSUR ,KRISHNAGIRI,HOSUR ,WaterSupply,2023-04-03T13:02:36.933,38529.0,93339363.0,45954842.0,47384521.0,49.23
2022-2023,Corporation,KANCHEEPURAM ,KANCHEEPURAM,KANCHEEPURAM ,NonTax,2023-04-01T13:05:24.5,563.0,165321619.0,54350412.0,110971207.0,32.88
2022-2023,Corporation,KANCHEEPURAM ,KANCHEEPURAM,KANCHEEPURAM ,ProfessionTax,2023-04-03T02:55:09.26,4311.0,37024284.0,23873426.0,13150858.0,64.48
2022-2023,Corporation,KANCHEEPURAM ,KANCHEEPURAM,KANCHEEPURAM ,PropertyTax,2023-04-01T09:03:00.15,51336.0,256486611.0,199140453.0,57346158.0,77.64
2022-2023,Corporation,KANCHEEPURAM ,KANCHEEPURAM,KANCHEEPURAM ,SUC Charges,2023-04-01T12:30:26.283,50093.0,40406955.0,24899680.0,15507275.0,61.62
2022-2023,Corporation,KANCHEEPURAM ,KANCHEEPURAM,KANCHEEPURAM ,UGD,2023-04-01T11:54:12.46,21270.0,75800045.67,33489710.0,42310335.67,44.18
2022-2023,Corporation,KANCHEEPURAM ,KANCHEEPURAM,KANCHEEPURAM ,VLTTax,2023-04-01T12:23:20.72,6966.0,45937790.0,16521611.0,29416179.0,35.97
2022-2023,Corporation,KANCHEEPURAM ,KANCHEEPURAM,KANCHEEPURAM ,WaterSupply,2023-04-03T13:02:36.933,32626.0,83392028.0,26708289.0,56683739.0,32.03
2022-2023,Corporation,KARAIKUDI ,SIVAGANGAI,KARAIKUDI ,NonTax,2023-04-01T13:05:24.76,292.0,133871973.0,35174338.0,98697635.0,26.27
2022-2023,Corporation,KARAIKUDI ,SIVAGANGAI,KARAIKUDI ,ProfessionTax,2023-04-03T02:55:09.26,2147.0,10484751.0,6863497.0,3621254.0,65.46
2022-2023,Corporation,KARAIKUDI ,SIVAGANGAI,KARAIKUDI ,PropertyTax,2023-04-01T09:03:00.15,36216.0,231312259.0,168584875.0,62727384.0,72.88
2022-2023,Corporation,KARAIKUDI ,SIVAGANGAI,KARAIKUDI ,SUC Charges,2023-04-01T12:30:26.283,35496.0,18098528.0,13527812.0,4570716.0,74.75
2022-2023,Corporation,KARAIKUDI ,SIVAGANGAI,KARAIKUDI ,VLTTax,2023-04-01T12:23:20.72,3968.0,10391580.0,6141549.0,4250031.0,59.1
2022-2023,Corporation,KARAIKUDI ,SIVAGANGAI,KARAIKUDI ,WaterSupply,2023-04-03T13:02:36.933,14822.0,48577364.0,30572206.0,18005158.0,62.94
2022-2023,Corporation,KARUR ,KARUR,KARUR ,NonTax,2023-04-01T13:05:24.76,475.0,142661770.0,21602724.0,121059046.0,15.14
2022-2023,Corporation,KARUR ,KARUR,KARUR ,ProfessionTax,2023-04-03T02:55:09.26,4002.0,42637437.0,19598084.0,23039353.0,45.96
2022-2023,Corporation,KARUR ,KARUR,KARUR ,PropertyTax,2023-04-01T09:03:00.15,76830.0,326044979.0,225485156.0,100559823.0,69.16
2022-2023,Corporation,KARUR ,KARUR,KARUR ,SUC Charges,2023-04-01T12:30:26.283,75424.0,85817676.0,58552323.0,27265353.0,68.23
2022-2023,Corporation,KARUR ,KARUR,KARUR ,UGD,2023-04-01T11:54:12.46,17359.0,81856787.0,11752062.0,70104725.0,14.36
2022-2023,Corporation,KARUR ,KARUR,KARUR ,VLTTax,2023-04-01T12:23:20.72,5205.0,31633529.0,10498951.0,21134578.0,33.19
2022-2023,Corporation,KARUR ,KARUR,KARUR ,WaterSupply,2023-04-03T13:03:02.93,54012.0,116226249.0,42120623.0,74105626.0,36.24
2022-2023,Corporation,KUMBAKONAM ,THANJAVUR,KUMBAKONAM ,NonTax,2023-04-01T13:05:24.5,238.0,77855402.0,23063177.0,54792225.0,29.62
2022-2023,Corporation,KUMBAKONAM ,THANJAVUR,KUMBAKONAM ,ProfessionTax,2023-04-03T02:55:09.26,4777.0,39331842.0,15450386.0,23881456.0,39.28
2022-2023,Corporation,KUMBAKONAM ,THANJAVUR,KUMBAKONAM ,PropertyTax,2023-04-01T09:03:00.15,39504.0,420254495.0,223319694.0,196934801.0,53.14
2022-2023,Corporation,KUMBAKONAM ,THANJAVUR,KUMBAKONAM ,SUC Charges,2023-04-01T12:30:26.283,38389.0,19219607.0,11555576.0,7664031.0,60.12
2022-2023,Corporation,KUMBAKONAM ,THANJAVUR,KUMBAKONAM ,UGD,2023-04-01T11:54:12.46,20417.0,97657271.0,13509990.0,84147281.0,13.83
2022-2023,Corporation,KUMBAKONAM ,THANJAVUR,KUMBAKONAM ,VLTTax,2023-04-01T12:23:24.487,2864.0,11922860.0,2437558.0,9485302.0,20.44
2022-2023,Corporation,KUMBAKONAM ,THANJAVUR,KUMBAKONAM ,WaterSupply,2023-04-03T13:02:36.933,17188.0,22151540.0,9401283.0,12750257.0,42.44
2022-2023,Corporation,MADURAI ,MADURAI,MADURAI ,NonTax,2023-04-01T13:05:24.5,6437.0,1177393239.0,248941210.0,928452029.0,21.14
2022-2023,Corporation,MADURAI ,MADURAI,MADURAI ,ProfessionTax,2023-04-03T02:55:09.26,43608.0,415292139.23,148650716.46,266641422.77,35.79
2022-2023,Corporation,MADURAI ,MADURAI,MADURAI ,PropertyTax,2023-04-01T09:03:00.15,337854.0,3327848819.1,1924754163.7,1403094655.4,57.84
2022-2023,Corporation,MADURAI ,MADURAI,MADURAI ,SUC Charges,2023-04-01T12:31:21.727,302801.0,119536740.3,65782476.3,53754264.0,55.03
2022-2023,Corporation,MADURAI ,MADURAI,MADURAI ,UGD,2023-04-01T11:54:12.46,167080.0,1023788290.0,241556084.0,782232206.0,23.59
2022-2023,Corporation,MADURAI ,MADURAI,MADURAI ,VLTTax,2023-04-01T12:23:24.487,54382.0,650009130.0,69802591.0,580206539.0,10.74
2022-2023,Corporation,MADURAI ,MADURAI,MADURAI ,WaterSupply,2023-04-03T13:02:36.933,165606.0,350087402.0,141751725.0,208335677.0,40.49
2022-2023,Corporation,NAGERCOIL ,KANYAKUMARI,NAGERCOIL ,NonTax,2023-04-01T13:05:24.5,904.0,114204308.0,76937760.0,37266548.0,67.37
2022-2023,Corporation,NAGERCOIL ,KANYAKUMARI,NAGERCOIL ,ProfessionTax,2023-04-03T02:55:09.26,8634.0,69252711.0,40994717.0,28257994.0,59.2
2022-2023,Corporation,NAGERCOIL ,KANYAKUMARI,NAGERCOIL ,PropertyTax,2023-04-01T09:03:00.15,99667.0,464629467.0,282961404.0,181668063.0,60.9
2022-2023,Corporation,NAGERCOIL ,KANYAKUMARI,NAGERCOIL ,SUC Charges,2023-04-01T12:30:26.283,98184.0,35229743.0,24988022.0,10241721.0,70.93
2022-2023,Corporation,NAGERCOIL ,KANYAKUMARI,NAGERCOIL ,VLTTax,2023-04-01T12:23:20.72,4895.0,28013621.0,14091116.0,13922505.0,50.3
2022-2023,Corporation,NAGERCOIL ,KANYAKUMARI,NAGERCOIL ,WaterSupply,2023-04-03T13:02:36.933,47310.0,67097659.0,31094881.0,36002778.0,46.34
2022-2023,Corporation,NAMAKKAL ,NAMAKKAL,NAMAKKAL ,NonTax,2023-04-01T13:05:23.713,288.0,42087767.0,40803955.0,1283812.0,96.95
2022-2023,Corporation,NAMAKKAL ,NAMAKKAL,NAMAKKAL ,ProfessionTax,2023-04-03T02:55:09.26,6447.0,32814364.0,18071914.0,14742450.0,55.07
2022-2023,Corporation,NAMAKKAL ,NAMAKKAL,NAMAKKAL ,PropertyTax,2023-04-01T09:03:00.15,55427.0,140032433.0,133075861.0,6956572.0,95.03
2022-2023,Corporation,NAMAKKAL ,NAMAKKAL,NAMAKKAL ,SUC Charges,2023-04-01T12:31:21.727,55142.0,21081318.0,19610334.0,1470984.0,93.02
2022-2023,Corporation,NAMAKKAL ,NAMAKKAL,NAMAKKAL ,UGD,2023-04-01T11:54:12.46,10005.0,15241452.0,10932472.0,4308980.0,71.73
2022-2023,Corporation,NAMAKKAL ,NAMAKKAL,NAMAKKAL ,VLTTax,2023-04-01T12:23:20.72,9234.0,30688355.0,7850072.0,22838283.0,25.58
2022-2023,Corporation,NAMAKKAL ,NAMAKKAL,NAMAKKAL ,WaterSupply,2023-04-03T13:03:02.93,23505.0,67615471.0,55771027.0,11844444.0,82.48
2022-2023,Corporation,PUDUKKOTTAI  ,PUDUKKOTTAI,PUDUKKOTTAI  ,NonTax,2023-04-01T13:05:24.5,981.0,94735258.0,57689111.0,37046147.0,60.9
2022-2023,Corporation,PUDUKKOTTAI  ,PUDUKKOTTAI,PUDUKKOTTAI  ,ProfessionTax,2023-04-03T02:55:09.26,3853.0,27111895.0,18192821.0,8919074.0,67.1
2022-2023,Corporation,PUDUKKOTTAI  ,PUDUKKOTTAI,PUDUKKOTTAI  ,PropertyTax,2023-04-01T09:03:00.15,37142.0,207985668.0,132743752.0,75241916.0,63.82
2022-2023,Corporation,PUDUKKOTTAI  ,PUDUKKOTTAI,PUDUKKOTTAI  ,SUC Charges,2023-04-01T12:31:21.727,36531.0,29580091.0,16154484.0,13425607.0,54.61
2022-2023,Corporation,PUDUKKOTTAI  ,PUDUKKOTTAI,PUDUKKOTTAI  ,UGD,2023-04-01T11:54:12.46,10155.0,28358818.0,7967414.0,20391404.0,28.1
2022-2023,Corporation,PUDUKKOTTAI  ,PUDUKKOTTAI,PUDUKKOTTAI  ,VLTTax,2023-04-01T12:23:20.72,2823.0,17635436.0,5357795.0,12277641.0,30.38
2022-2023,Corporation,PUDUKKOTTAI  ,PUDUKKOTTAI,PUDUKKOTTAI  ,WaterSupply,2023-04-03T13:02:36.933,20685.0,65706939.0,18033707.0,47673232.0,27.45
2022-2023,Corporation,SALEM ,SALEM,SALEM ,NonTax,2023-04-01T13:05:24.76,1377.0,509265747.0,144682812.0,364582935.0,28.41
2022-2023,Corporation,SALEM ,SALEM,SALEM ,ProfessionTax,2023-04-03T02:55:09.26,22670.0,271551748.0,113613001.94,157938746.06,41.84
2022-2023,Corporation,SALEM ,SALEM,SALEM ,PropertyTax,2023-04-01T09:03:00.15,208329.0,1184494287.43,671802911.4,512691376.03,56.72
2022-2023,Corporation,SALEM ,SALEM,SALEM ,SUC Charges,2023-04-01T12:31:21.727,198420.0,118536125.0,69181154.6,49354970.4,58.36
2022-2023,Corporation,SALEM ,SALEM,SALEM ,UGD,2023-04-01T11:54:12.46,4369.0,13813510.0,197485.0,13616025.0,1.43
2022-2023,Corporation,SALEM ,SALEM,SALEM ,VLTTax,2023-04-01T12:23:20.72,16188.0,80978161.0,17791408.0,63186753.0,21.97
2022-2023,Corporation,SALEM ,SALEM,SALEM ,WaterSupply,2023-04-03T13:02:36.933,115242.0,549423517.36,254757651.0,294665866.36,46.37
2022-2023,Corporation,SIVAKASI ,VIRUDHUNAGAR,SIVAKASI ,NonTax,2023-04-01T13:05:24.76,263.0,23087165.0,12577431.0,10509734.0,54.48
2022-2023,Corporation,SIVAKASI ,VIRUDHUNAGAR,SIVAKASI ,ProfessionTax,2023-04-03T02:55:09.26,3031.0,20496480.0,8614737.0,11881743.0,42.03
2022-2023,Corporation,SIVAKASI ,VIRUDHUNAGAR,SIVAKASI ,PropertyTax,2023-04-01T09:03:00.15,54326.0,223716896.0,162441015.0,61275881.0,72.61
2022-2023,Corporation,SIVAKASI ,VIRUDHUNAGAR,SIVAKASI ,SUC Charges,2023-04-01T12:25:36.843,52022.0,14256635.0,12670997.0,1585638.0,88.88
2022-2023,Corporation,SIVAKASI ,VIRUDHUNAGAR,SIVAKASI ,VLTTax,2023-04-01T12:23:20.72,1818.0,12554088.0,3892625.0,8661463.0,31.01
2022-2023,Corporation,SIVAKASI ,VIRUDHUNAGAR,SIVAKASI ,WaterSupply,2023-04-03T13:02:36.933,19352.0,19019789.0,13680171.0,5339618.0,71.93
2022-2023,Corporation,TAMBARAM ,CHENGALPATTU,TAMBARAM ,NonTax,2023-04-01T13:05:24.76,630.0,160249967.0,60856660.0,99393307.0,37.98
2022-2023,Corporation,TAMBARAM ,CHENGALPATTU,TAMBARAM ,ProfessionTax,2023-04-03T02:55:09.26,10411.0,286291171.0,239717269.0,46573902.0,83.73
2022-2023,Corporation,TAMBARAM ,CHENGALPATTU,TAMBARAM ,PropertyTax,2023-04-01T09:03:00.15,211648.0,1523210376.0,1071813029.5,451397346.5,70.37
2022-2023,Corporation,TAMBARAM ,CHENGALPATTU,TAMBARAM ,SUC Charges,2023-04-01T12:30:26.283,211074.0,184208843.0,123106926.0,61101917.0,66.83
2022-2023,Corporation,TAMBARAM ,CHENGALPATTU,TAMBARAM ,UGD,2023-04-01T11:54:12.46,41862.0,167822281.0,83494069.0,84328212.0,49.75
2022-2023,Corporation,TAMBARAM ,CHENGALPATTU,TAMBARAM ,VLTTax,2023-04-01T12:23:20.72,9833.0,99670921.0,39431447.0,60239474.0,39.56
2022-2023,Corporation,TAMBARAM ,CHENGALPATTU,TAMBARAM ,WaterSupply,2023-04-03T13:02:36.933,72333.0,158527281.43,56950702.5,101576578.93,35.92
2022-2023,Corporation,THANJAVUR ,THANJAVUR,THANJAVUR ,NonTax,2023-04-01T13:05:24.76,1422.0,159742535.0,127057690.0,32684845.0,79.54
2022-2023,Corporation,THANJAVUR ,THANJAVUR,THANJAVUR ,ProfessionTax,2023-04-03T02:55:09.26,5739.0,42140672.0,24231265.0,17909407.0,57.5
2022-2023,Corporation,THANJAVUR ,THANJAVUR,THANJAVUR ,PropertyTax,2023-04-01T09:03:00.15,49087.0,335945296.7,188204827.0,147740469.7,56.02
2022-2023,Corporation,THANJAVUR ,THANJAVUR,THANJAVUR ,SUC Charges,2023-04-01T12:31:21.727,47665.0,14181142.0,10263153.0,3917989.0,72.37
2022-2023,Corporation,THANJAVUR ,THANJAVUR,THANJAVUR ,UGD,2023-04-01T11:54:12.46,24647.0,112883790.0,23590588.0,89293202.0,20.9
2022-2023,Corporation,THANJAVUR ,THANJAVUR,THANJAVUR ,VLTTax,2023-04-01T12:23:20.72,3300.0,29049688.0,8028690.0,21020998.0,27.64
2022-2023,Corporation,THANJAVUR ,THANJAVUR,THANJAVUR ,WaterSupply,2023-04-03T13:03:02.93,29601.0,79335301.0,25534571.0,53800730.0,32.19
2022-2023,Corporation,THOOTHUKUDI ,THOOTHUKUDI,THOOTHUKUDI ,NonTax,2023-04-01T13:05:24.76,1221.0,87931524.0,45919726.0,42011798.0,52.22
2022-2023,Corporation,THOOTHUKUDI ,THOOTHUKUDI,THOOTHUKUDI ,ProfessionTax,2023-04-03T02:55:09.26,7200.0,96668528.0,49873635.0,46794893.0,51.59
2022-2023,Corporation,THOOTHUKUDI ,THOOTHUKUDI,THOOTHUKUDI ,PropertyTax,2023-04-01T09:03:00.15,153186.0,512100620.92,356640713.79,155459907.13,69.64
2022-2023,Corporation,THOOTHUKUDI ,THOOTHUKUDI,THOOTHUKUDI ,SUC Charges,2023-04-01T12:30:26.283,152788.0,72177570.23,49933972.71,22243597.52,69.18
2022-2023,Corporation,THOOTHUKUDI ,THOOTHUKUDI,THOOTHUKUDI ,UGD,2023-04-01T11:54:12.46,11236.0,3549785.0,216980.0,3332805.0,6.11
2022-2023,Corporation,THOOTHUKUDI ,THOOTHUKUDI,THOOTHUKUDI ,VLTTax,2023-04-01T12:23:20.72,9036.0,85276864.0,26706172.0,58570692.0,31.32
2022-2023,Corporation,THOOTHUKUDI ,THOOTHUKUDI,THOOTHUKUDI ,WaterSupply,2023-04-03T13:02:36.933,88132.0,399215159.0,241541044.0,157674115.0,60.5
2022-2023,Corporation,TIRUCHIRAPPALLI ,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI ,NonTax,2023-04-01T13:05:24.76,2456.0,506956480.0,206185673.0,300770807.0,40.67
2022-2023,Corporation,TIRUCHIRAPPALLI ,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI ,ProfessionTax,2023-04-03T02:55:09.26,27132.0,277034020.0,182641580.0,94392440.0,65.93
2022-2023,Corporation,TIRUCHIRAPPALLI ,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI ,PropertyTax,2023-04-04T23:45:35.237,237044.0,1613564663.0,1149637937.98,463926725.02,71.25
2022-2023,Corporation,TIRUCHIRAPPALLI ,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI ,SUC Charges,2023-04-05T00:12:12.263,228982.0,69254322.72,49880867.56,19373455.16,72.03
2022-2023,Corporation,TIRUCHIRAPPALLI ,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI ,UGD,2023-04-01T11:54:12.46,65457.0,269117467.0,120590657.0,148526810.0,44.81
2022-2023,Corporation,TIRUCHIRAPPALLI ,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI ,VLTTax,2023-04-01T12:23:20.72,18502.0,171038436.5,49058799.5,121979637.0,28.68
2022-2023,Corporation,TIRUCHIRAPPALLI ,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI ,WaterSupply,2023-04-03T13:03:02.93,123231.0,611679619.0,340243698.0,271435921.0,55.62
2022-2023,Corporation,TIRUNELVELI ,TIRUNELVELI,TIRUNELVELI ,NonTax,2023-04-01T13:05:24.76,640.0,144411735.5,32307374.0,112104361.5,22.37
2022-2023,Corporation,TIRUNELVELI ,TIRUNELVELI,TIRUNELVELI ,ProfessionTax,2023-04-03T02:55:09.26,10465.0,134290912.0,53957008.0,80333904.0,40.18
2022-2023,Corporation,TIRUNELVELI ,TIRUNELVELI,TIRUNELVELI ,PropertyTax,2023-04-01T09:03:00.15,165882.0,855612038.0,474422291.0,381189747.0,55.45
2022-2023,Corporation,TIRUNELVELI ,TIRUNELVELI,TIRUNELVELI ,SUC Charges,2023-04-01T12:31:21.727,94256.0,112703838.0,68644412.0,44059426.0,60.91
2022-2023,Corporation,TIRUNELVELI ,TIRUNELVELI,TIRUNELVELI ,UGD,2023-04-01T11:54:12.46,26832.0,117899507.0,5018266.0,112881241.0,4.26
2022-2023,Corporation,TIRUNELVELI ,TIRUNELVELI,TIRUNELVELI ,VLTTax,2023-04-01T12:23:24.487,17595.0,146443470.0,33420044.0,113023426.0,22.82
2022-2023,Corporation,TIRUNELVELI ,TIRUNELVELI,TIRUNELVELI ,WaterSupply,2023-04-03T13:03:02.93,83667.0,281935757.66,101287016.0,180648741.66,35.93
2022-2023,Corporation,TIRUPPUR ,TIRUPPUR,TIRUPPUR ,NonTax,2023-04-01T13:05:24.76,824.0,193477297.0,42262285.0,151215012.0,21.84
2022-2023,Corporation,TIRUPPUR ,TIRUPPUR,TIRUPPUR ,ProfessionTax,2023-04-03T02:55:09.26,11891.0,69418297.0,39637362.63,29780934.37,57.1
2022-2023,Corporation,TIRUPPUR ,TIRUPPUR,TIRUPPUR ,PropertyTax,2024-05-03T13:20:21.163,264483.0,1302315905.2,986781316.0,315534589.2,75.77
2022-2023,Corporation,TIRUPPUR ,TIRUPPUR,TIRUPPUR ,SUC Charges,2023-04-01T12:25:36.843,264247.0,365800337.0,196818989.0,168981348.0,53.81
2022-2023,Corporation,TIRUPPUR ,TIRUPPUR,TIRUPPUR ,UGD,2023-04-01T11:54:12.46,14646.0,21637031.0,8265948.0,13371083.0,38.2
2022-2023,Corporation,TIRUPPUR ,TIRUPPUR,TIRUPPUR ,VLTTax,2023-04-01T12:23:24.487,17000.0,102934342.0,25545002.0,77389340.0,24.82
2022-2023,Corporation,TIRUPPUR ,TIRUPPUR,TIRUPPUR ,WaterSupply,2024-01-05T12:44:44.787,201087.0,343709462.64,238094156.0,105615306.64,69.27
2022-2023,Corporation,TIRUVANNAMALAI ,TIRUVANNAMALAI,TIRUVANNAMALAI ,NonTax,2023-04-01T13:05:23.713,393.0,144748760.0,42441601.0,102307159.0,29.32
2022-2023,Corporation,TIRUVANNAMALAI ,TIRUVANNAMALAI,TIRUVANNAMALAI ,ProfessionTax,2023-04-03T02:55:09.26,2905.0,21995788.0,7568022.0,14427766.0,34.41
2022-2023,Corporation,TIRUVANNAMALAI ,TIRUVANNAMALAI,TIRUVANNAMALAI ,PropertyTax,2023-04-01T09:03:00.15,31119.0,132650888.0,81173100.0,51477788.0,61.19
